htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
mdp.39015001701880	Three letters to the Earl of Carlisle from William Eden, Esq. : on certain perversions of political reasoning, and on the nature, progress and effect of party spirit and of parties : on the present circumstances of the war between Great Britain and the combined powers of France and Spain : on the public debts on the public credit and on the means of raising supplies 	Auckland, William Eden, Baron, 1744-1814.	1779-00-00	1	15581519			https://catalog.hathitrust.org/Record/002203409	https://hdl.handle.net/2027/mdp.39015001701880
uc2.ark:/13960/t22b8wj3t	Three memorials on French affairs Written in the years 1791, 1792 and 1793. By the late Right Hon. Edmund Burke 	Burke, Edmund, 1729-1797.	1797-00-00	1	1954598	08008079		https://catalog.hathitrust.org/Record/007652830	https://hdl.handle.net/2027/uc2.ark:/13960/t22b8wj3t
nnc1.cu53284992	Three questions discussed : concerning 1. The extent of the Mediator's death ; 2. The extent of the Mediatory Kingdom ; 3. The derivation of magistracy from him as Mediator ; containing animadversions on the state of the difference between the Reformed Presbytery and some brethren, &amp;tc., and on Mr. Fraser's Appendix, &amp;c. 		1754-00-00	1	32382959			https://catalog.hathitrust.org/Record/008426455	https://hdl.handle.net/2027/nnc1.cu53284992
uc2.ark:/13960/t9862g068	Three questions resolved, viz.: What is religion? What is the Christian religion? What is the Christian Catholic Church? Wherein popery is proved to have no claim, either as a religion, as the Christian religion, or as the Christian Catholic Church. In three letters to ---- Esq., with a postscript on Mr. Hume's History of religion. 		1757-00-00	1	14223039			https://catalog.hathitrust.org/Record/007693153	https://hdl.handle.net/2027/uc2.ark:/13960/t9862g068
mdp.39015064370177	Three tracts By Joseph Priestley ... 	Priestley, Joseph, 1733-1804.	1791-00-00	1	3101177			https://catalog.hathitrust.org/Record/001959899	https://hdl.handle.net/2027/mdp.39015064370177
uc2.ark:/13960/t6pz55243	Three treatises : the first concerning art, the second concerning music, painting and poetry, the third concerning happiness / by Iames Harris, Esq. 	Harris, James, 1709-1780.	1772-00-00	1	5887093	01002705		https://catalog.hathitrust.org/Record/007688597	https://hdl.handle.net/2027/uc2.ark:/13960/t6pz55243
yale.39002005316840	Three treatises : the first concerning art, the second concerning music, painting and poetry, the third concerning happiness / by Iames Harris, Esq. 	Harris, James, 1709-1780.	1772-00-00	1	5887093	01002705		https://catalog.hathitrust.org/Record/007688597	https://hdl.handle.net/2027/yale.39002005316840
mdp.39015059889769	Three treatises; the first concerning art, the second concerning mvsie, painting and poetry, the third concerning happiness, by James Harris, esq 	Harris, James, 1709-1780.	1768-00-00	1	23640333			https://catalog.hathitrust.org/Record/001919947	https://hdl.handle.net/2027/mdp.39015059889769
uc2.ark:/13960/t0ns0mz13	Three weeks after marriage; a comedy in two acts. 	Murphy, Arthur, 1727-1805.	1776-00-00	1	13293636			https://catalog.hathitrust.org/Record/007668458	https://hdl.handle.net/2027/uc2.ark:/13960/t0ns0mz13
uc2.ark:/13960/t3gx4844t	The Thymbriad, (from Xenophon's Cyropœdia [sic].) By Lady Burrell 	Burrell, Sophia, Lady, 1750?-1802.	1794-00-00	1	12007367			https://catalog.hathitrust.org/Record/007686348	https://hdl.handle.net/2027/uc2.ark:/13960/t3gx4844t
nnc1.cu01293575	The timber-tree improved: or, The best practical methods of improving different lands with proper timber. And those fruit-trees whose woods make the most profitable returns to their owners ... By William Ellis ... 	Ellis, William, ca. 1700-1758.	1745-00-00	1	15913686			https://catalog.hathitrust.org/Record/008417745	https://hdl.handle.net/2027/nnc1.cu01293575
uc2.ark:/13960/t6n011727	Tit for tat, a comedy in three acts. Performed at the Theatres Royal Hay-Market, Drury-Lane, and Covent-Garden. Printed under the inspection of James Wrighten, prompter ... 	Atkinson, Joseph, 1743-1818.	1788-00-00	1	10771173	25014269		https://catalog.hathitrust.org/Record/001023074	https://hdl.handle.net/2027/uc2.ark:/13960/t6n011727
uc2.ark:/13960/t39z9f80f	Titles of honor 	Selden John, 1584-1654.	1672-00-00	1	3444030			https://catalog.hathitrust.org/Record/007703318	https://hdl.handle.net/2027/uc2.ark:/13960/t39z9f80f
nnc1.0045797021	Titus Liviu's Roman history from the building of the city With the supplement of John Freinsheim. Translated into English, and illustrated with notes historical and geographical ... v.3	Livy.	1761-00-00	1	24636165			https://catalog.hathitrust.org/Record/008400361	https://hdl.handle.net/2027/nnc1.0045797021
nnc1.0111905530	Titus Liviu's Roman history from the building of the city With the supplement of John Freinsheim. Translated into English, and illustrated with notes historical and geographical ... v.5	Livy.	1761-00-00	1	24636165			https://catalog.hathitrust.org/Record/008400361	https://hdl.handle.net/2027/nnc1.0111905530
nnc1.0022793518	Titus Lucretius Carus, Of the nature of things : in six books / translated into English verse, by Thomas Creech ... ; explained and illustrated with notes and animadversions, being a compleat system of the Epicurean philosophy v.1	Lucretius Carus, Titus.	1722-00-00	1	13609067			https://catalog.hathitrust.org/Record/008394465	https://hdl.handle.net/2027/nnc1.0022793518
uc2.ark:/13960/t5t72p06z	To the Catholics of England 	Catholic Committee (London, England)	1789-00-00	1	10682565			https://catalog.hathitrust.org/Record/007697569	https://hdl.handle.net/2027/uc2.ark:/13960/t5t72p06z
mdp.39015067860943	To the great and learned among Christians, the humble petition of a number of poor, loyal, unlearned Christians ... 	Witherby, Thomas, d. 1830.	1793-00-00	1	23634472			https://catalog.hathitrust.org/Record/001959548	https://hdl.handle.net/2027/mdp.39015067860943
nnc1.cu56185707	To the Wh-----s nineteen querries, a fair and full answer, by an honest torie; purely for the public good of his country. 	Atterbury, Francis, 1662-1732.	1710-00-00	1	38672735			https://catalog.hathitrust.org/Record/008430974	https://hdl.handle.net/2027/nnc1.cu56185707
uc2.ark:/13960/t8mc8t137	A token of affection and respect : to the parishioners of St. Mary Woolnoth and St. Mary Woolchurch, London / from their minister. 	Newton, John, 1725-1807.	1781-00-00	1	10200800			https://catalog.hathitrust.org/Record/007668693	https://hdl.handle.net/2027/uc2.ark:/13960/t8mc8t137
nnc1.0038751968	The Tootinameh; or, Tales of a parrot, in the Persian language, with an English translation. 	Ziya al-Din, Nakhshabi.	1792-00-00	1	6587714			https://catalog.hathitrust.org/Record/008399534	https://hdl.handle.net/2027/nnc1.0038751968
mdp.39015014671484	The Topographer v.1 1789		1789-00-00	1	1716763	02029059		https://catalog.hathitrust.org/Record/000500000	https://hdl.handle.net/2027/mdp.39015014671484
mdp.39015014671476	The Topographer v.2 1790		1790-00-00	1	1716763	02029059		https://catalog.hathitrust.org/Record/000500000	https://hdl.handle.net/2027/mdp.39015014671476
mdp.39015065600911	A tour from Gibraltar to Tangier, Sallee, Mogodore, Santa Cruz, Tarudant; and thence over Mount Atlas to Morocco: including a particular account of the royal harem, etc By William Lempriere, surgeon 	Lempriere, William, d. 1834.	1793-00-00	1	12699984	46044680		https://catalog.hathitrust.org/Record/001609140	https://hdl.handle.net/2027/mdp.39015065600911
yale.39002002690072	A tour from Gibraltar to Tangier, Sallee, Mogodore, Santa Cruz, Tarudant; and thence over Mount Atlas to Morocco: including a particular account of the royal harem, etc By William Lempriere, surgeon 	Lempriere, William, d. 1834.	1793-00-00	1	12699984	46044680		https://catalog.hathitrust.org/Record/001609140	https://hdl.handle.net/2027/yale.39002002690072
nyp.33433071358141	A tour in England and Scotland, in 1785 by an English gentleman 	Thomson, William, 1746-1817.	1788-00-00	1	3336298			https://catalog.hathitrust.org/Record/007674828	https://hdl.handle.net/2027/nyp.33433071358141
nyp.33433071364990	A tour in England and Scotland, in 1785 / by an English gentleman 	Thomson, William, 1746-1817.	1788-00-00	1	3336298			https://catalog.hathitrust.org/Record/007674828	https://hdl.handle.net/2027/nyp.33433071364990
uc2.ark:/13960/t42r3qm1g	A tour in England and Scotland, in 1785 / by an English gentleman 	Thomson, William, 1746-1817.	1788-00-00	1	3336298			https://catalog.hathitrust.org/Record/007674828	https://hdl.handle.net/2027/uc2.ark:/13960/t42r3qm1g
mdp.39015008524293	A tour in Ireland in 1775 	[Twiss, Richard] 1747-1821.	1776-00-00	1	6185587	03009087		https://catalog.hathitrust.org/Record/000198412	https://hdl.handle.net/2027/mdp.39015008524293
nyp.33433069334849	A tour in Ireland in 1775 	[Twiss, Richard] 1747-1821.	1776-00-00	1	6185587	03009087		https://catalog.hathitrust.org/Record/000198412	https://hdl.handle.net/2027/nyp.33433069334849
yale.39002014985916	A tour in Ireland; with general observations on the present state of that kingdom, made in the years 1776, 1777, and 1778 and brought down to the end of 1779 	Young, Arthur, 1741-1820.	1780-00-00	1	8176261			https://catalog.hathitrust.org/Record/007693992	https://hdl.handle.net/2027/yale.39002014985916
yale.39002014985924	A tour in Ireland; with general observations on the present state of that kingdom, made in the years 1776, 1777, and 1778 and brought down to the end of 1779 	Young, Arthur, 1741-1820.	1780-00-00	1	8176261			https://catalog.hathitrust.org/Record/007693992	https://hdl.handle.net/2027/yale.39002014985924
uc2.ark:/13960/t9w095p8n	A tour in Ireland; with general observations on the present state of that kingdom, made in the years 1776, 1777, and 1778 and brought down to the end of 1779 v.1	Young, Arthur, 1741-1820.	1780-00-00	1	8176261			https://catalog.hathitrust.org/Record/007693992	https://hdl.handle.net/2027/uc2.ark:/13960/t9w095p8n
uc2.ark:/13960/t2w37n563	A tour in Ireland; with general observations on the present state of that kingdom, made in the years 1776, 1777, and 1778 and brought down to the end of 1779 v.2	Young, Arthur, 1741-1820.	1780-00-00	1	8176261			https://catalog.hathitrust.org/Record/007693992	https://hdl.handle.net/2027/uc2.ark:/13960/t2w37n563
uc2.ark:/13960/t9959f665	A tour in Scotland MDCCLXIX. 	Pennant, Thomas, 1726-1798.	1771-00-00	1	9561763			https://catalog.hathitrust.org/Record/007670104	https://hdl.handle.net/2027/uc2.ark:/13960/t9959f665
mdp.39015018015209	A tour in Switzerland; or, A view of the present state of the governments and manners of those cantons: with comparative sketches of the present state of Paris By Helen Maria Williams ... v.1	Williams, Helen Maria, 1762-1827.	1798-00-00	1	36140133			https://catalog.hathitrust.org/Record/001860020	https://hdl.handle.net/2027/mdp.39015018015209
mdp.39015018014913	A tour in Switzerland; or, A view of the present state of the governments and manners of those cantons: with comparative sketches of the present state of Paris By Helen Maria Williams ... v.2	Williams, Helen Maria, 1762-1827.	1798-00-00	1	36140133			https://catalog.hathitrust.org/Record/001860020	https://hdl.handle.net/2027/mdp.39015018014913
uc2.ark:/13960/t6b27r57m	A tour through Normandy, described in a letter to a friend. 	Ducarel, Andrew Coltee, 1713-1785.	1754-00-00	1	1574264			https://catalog.hathitrust.org/Record/007658069	https://hdl.handle.net/2027/uc2.ark:/13960/t6b27r57m
nnc1.1000418080	A tour through parts of England, Scotland and Wales in 1778, in a series of letters ... v.1	Sulivan, Richard Joseph, Sir, 1752-1806.	1785-00-00	1	35265306			https://catalog.hathitrust.org/Record/008403740	https://hdl.handle.net/2027/nnc1.1000418080
mdp.39015062731131	A tour through parts of Wales, sonnets, odes, and other poems 	Sotheby, William, 1757-1833.	1794-00-00	1	7093485	29002299		https://catalog.hathitrust.org/Record/001186031	https://hdl.handle.net/2027/mdp.39015062731131
mdp.39015063885274	A tour through the highlands of Scotland, and the Hebride Isles, in MDCCLXXXVI By John Knox 	Knox, John, 1720-1790.	1787-00-00	1	8569505			https://catalog.hathitrust.org/Record/000152927	https://hdl.handle.net/2027/mdp.39015063885274
mdp.39015030018793	A tour to the East, in the years 1763 and 1764 	Baltimore, Frederick Calvert, Baron, 1731-1771.	1767-00-00	1	23639995	05007230		https://catalog.hathitrust.org/Record/001239395	https://hdl.handle.net/2027/mdp.39015030018793
nnc1.cu54371724	A tour to the Royal Spa at Cheltenham; or, Gloucestershire displayed. Containing an account of Cheltenham ... the natural history of the county and city of Gloucester, and the towns of Cirencester, Tetbury, Tewkesbury, Fairford, etc., a correct itinerary from Cheltenham ... 	Moreau, Simeon, d. 1810.	1789-00-00	1	18177888			https://catalog.hathitrust.org/Record/008428087	https://hdl.handle.net/2027/nnc1.cu54371724
uc2.ark:/13960/t6154j717	A tour up the straits, from Gibraltar to Constantinople. With the leading events in the present war between the Austrians, Russians, and Turks, to the commencement of the year 1789 By Captain Sutherland ... 	Sutherland, D. G.	1790-00-00	1	12904823	05007362		https://catalog.hathitrust.org/Record/007692667	https://hdl.handle.net/2027/uc2.ark:/13960/t6154j717
yale.39002088372215	A tour up the straits, from Gibraltar to Constantinople. With the leading events in the present war between the Austrians, Russians, and Turks, to the commencement of the year 1789 By Captain Sutherland ... 	Sutherland, D. G.	1790-00-00	1	12904823	05007362		https://catalog.hathitrust.org/Record/007692667	https://hdl.handle.net/2027/yale.39002088372215
inu.30000080760493	The Town and country magazine, or, Universal repository of knowledge, instruction, and entertainment. v.3 1771		1771-00-00	1	1639887	10002443		https://catalog.hathitrust.org/Record/000493943	https://hdl.handle.net/2027/inu.30000080760493
inu.30000080760386	The Town and country magazine, or, Universal repository of knowledge, instruction, and entertainment v.4 1772		1772-00-00	1	1639887	10002443		https://catalog.hathitrust.org/Record/000493943	https://hdl.handle.net/2027/inu.30000080760386
inu.30000080760394	The Town and country magazine, or, Universal repository of knowledge, instruction, and entertainment. v.5 1773		1773-00-00	1	1639887	10002443		https://catalog.hathitrust.org/Record/000493943	https://hdl.handle.net/2027/inu.30000080760394
inu.30000080760402	The Town and country magazine, or, Universal repository of knowledge, instruction, and entertainment. v.6 1774		1774-00-00	1	1639887	10002443		https://catalog.hathitrust.org/Record/000493943	https://hdl.handle.net/2027/inu.30000080760402
uc2.ark:/13960/t3st7v73m	Town eclogues. 	Jenner, Charles, 1736-1774.	1772-00-00	1	16112466,13299291			https://catalog.hathitrust.org/Record/001420515	https://hdl.handle.net/2027/uc2.ark:/13960/t3st7v73m
mdp.39015059901499	The Town talk, the Fish pool, the Plebeian, the Old Whig, the Spinster, &amp;c. by the authors of the Tatler, Spectator, and Guardian. Now first collected; with notes and illus 	Nichols, John, 1745-1826, Addison, Joseph, 1672-1719. Steele, Richard, Sir, 1672-1729.	1789-00-00	1	23628929			https://catalog.hathitrust.org/Record/000160276	https://hdl.handle.net/2027/mdp.39015059901499
nyp.33433074913496	The Town talk, the Fish pool, the Plebeian, the Old Whig, the Spinster, &amp;c. by the authors of the Tatler, Spectator, and Guardian. Now first collected; with notes and illus 	Nichols, John, 1745-1826, Addison, Joseph, 1672-1719. Steele, Richard, Sir, 1672-1729.	1789-00-00	1	23628929			https://catalog.hathitrust.org/Record/000160276	https://hdl.handle.net/2027/nyp.33433074913496
uc2.ark:/13960/t3qv3d96s	Tracts in controversy with Dr. Priestley upon the historical question of the belief of the first ages in our Lord's divinity : originally published in the years 1783, 1784 and 1786, now revised and augmented with a large addition of notes and supplemental disquisitions by the author Samuel, Lord Bishop of St. David's. 	Horsley, Samuel, 1733-1806.	1789-00-00	1	12217752			https://catalog.hathitrust.org/Record/007662635	https://hdl.handle.net/2027/uc2.ark:/13960/t3qv3d96s
mdp.39015065525019	Tracts of Mr. Thomas Hobbs of Malmsbury. Containing I. Behemoth, the history of the causes of the Civil wars of England, from 1640. to 1660. printed from the author's own copy ... II. An answer to arch-bishop Bramhall's book, called The catching of the Leviathan ... III. An historical narration of heresie, and the punishment thereof ... IV. Philosophical problems, dedicated to the King in 1662 ... 	Hobbes, Thomas, 1588-1679.	1682-00-00	1	23631266			https://catalog.hathitrust.org/Record/001915417	https://hdl.handle.net/2027/mdp.39015065525019
mdp.39015063742996	Tracts on political &amp; other subjects published at various times by Joseph Towers...&amp; now first collected together... v.1	Towers, Joseph, 1737-1799.	1796-00-00	1	68137268			https://catalog.hathitrust.org/Record/001906093	https://hdl.handle.net/2027/mdp.39015063742996
mdp.39015063743002	Tracts on political &amp; other subjects published at various times by Joseph Towers...&amp; now first collected together... v.2	Towers, Joseph, 1737-1799.	1796-00-00	1	68137268			https://catalog.hathitrust.org/Record/001906093	https://hdl.handle.net/2027/mdp.39015063743002
mdp.39015063743846	Tracts on political &amp; other subjects published at various times by Joseph Towers...&amp; now first collected together... v.3	Towers, Joseph, 1737-1799.	1796-00-00	1	68137268			https://catalog.hathitrust.org/Record/001906093	https://hdl.handle.net/2027/mdp.39015063743846
mdp.39015081275607	Tracts on subjects of national importance. I. On the advantages of manufactures, commerce, and great towns, to the population and prosperity of a country. II. Difficulties stated to a proposed assessment of the land tax: and another subject of taxation proposed, not liable to the same objections By the Rev. John M'Farlan ... 	Macfarlan, John, d. 1786.	1786-00-00	1	23631008			https://catalog.hathitrust.org/Record/001886433	https://hdl.handle.net/2027/mdp.39015081275607
uc2.ark:/13960/t2n58dt0q	Tracts on the subject of an union between Great Britain and Ireland. v.2		1799-00-00	1	12950179			https://catalog.hathitrust.org/Record/007693202	https://hdl.handle.net/2027/uc2.ark:/13960/t2n58dt0q
uc2.ark:/13960/t5p84585q	Tracts on the subject of an union between Great Britain and Ireland. v.5		1799-00-00	1	12950179			https://catalog.hathitrust.org/Record/007693202	https://hdl.handle.net/2027/uc2.ark:/13960/t5p84585q
uc2.ark:/13960/t7xk8dj9g	Tracts on the subject of an union between Great Britain and Ireland. v.6		1799-00-00	1	12950179			https://catalog.hathitrust.org/Record/007693202	https://hdl.handle.net/2027/uc2.ark:/13960/t7xk8dj9g
mdp.39015074639389	Tracts, philological, critical, and miscellaneous : consisting of  pieces many before published separately, several annexed to the works of learned friends, and others now first printed from the author's manuscripts / John Jortin v.1	Jortin, John, 1698-1770.	1790-00-00	1	2870186			https://catalog.hathitrust.org/Record/002619010	https://hdl.handle.net/2027/mdp.39015074639389
njp.32101080222746	Tracts, philological, critical, and miscellaneous : consisting of  pieces many before published separately, several annexed to the works of learned friends, and others now first printed from the author's manuscripts / John Jortin v.1	Jortin, John, 1698-1770.	1790-00-00	1	2870186			https://catalog.hathitrust.org/Record/002619010	https://hdl.handle.net/2027/njp.32101080222746
nyp.33433067291108	Tracts, philological, critical, and miscellaneous : consisting of  pieces many before published separately, several annexed to the works of learned friends, and others now first printed from the author's manuscripts / John Jortin v. 1	Jortin, John, 1698-1770.	1790-00-00	1	2870186			https://catalog.hathitrust.org/Record/002619010	https://hdl.handle.net/2027/nyp.33433067291108
uc2.ark:/13960/t1kh0g30n	Tracts, philological, critical, and miscellaneous : consisting of  pieces many before published separately, several annexed to the works of learned friends, and others now first printed from the author's manuscripts / John Jortin v.1	Jortin, John, 1698-1770.	1790-00-00	1	2870186			https://catalog.hathitrust.org/Record/002619010	https://hdl.handle.net/2027/uc2.ark:/13960/t1kh0g30n
mdp.39015074639371	Tracts, philological, critical, and miscellaneous : consisting of  pieces many before published separately, several annexed to the works of learned friends, and others now first printed from the author's manuscripts / John Jortin v.2	Jortin, John, 1698-1770.	1790-00-00	1	2870186			https://catalog.hathitrust.org/Record/002619010	https://hdl.handle.net/2027/mdp.39015074639371
nyp.33433067291116	Tracts, philological, critical, and miscellaneous : consisting of  pieces many before published separately, several annexed to the works of learned friends, and others now first printed from the author's manuscripts / John Jortin v. 2	Jortin, John, 1698-1770.	1790-00-00	1	2870186			https://catalog.hathitrust.org/Record/002619010	https://hdl.handle.net/2027/nyp.33433067291116
uc2.ark:/13960/t7tm73h6w	Tracts, philological, critical, and miscellaneous : consisting of  pieces many before published separately, several annexed to the works of learned friends, and others now first printed from the author's manuscripts / John Jortin v.2	Jortin, John, 1698-1770.	1790-00-00	1	2870186			https://catalog.hathitrust.org/Record/002619010	https://hdl.handle.net/2027/uc2.ark:/13960/t7tm73h6w
pst.000020081010	Tracts, philological, critical, and miscellaneous : consisting of pieces, many before published separately, several annexed to the works of learned friends, and others now first printed from the author's manuscripts. v.2	Jortin, John, 1698-1770.	1790-00-00	1	318411184			https://catalog.hathitrust.org/Record/007517346	https://hdl.handle.net/2027/pst.000020081010
mdp.39015063959608	Tracts by Warburton, and a Warburtonian; not admitted into the collections of their respective works 	Warburton, William, 1698-1779.	1789-00-00	1	23638436			https://catalog.hathitrust.org/Record/000784593	https://hdl.handle.net/2027/mdp.39015063959608
mdp.39015064456810	Tracts: containing: I. Mechanics, or the doctrine of motion. II. The projection of the sphere. III. The laws of centripetal and centrifugal force 	Emerson, William, 1701-1782.	1793-00-00	1	23615921	36023670		https://catalog.hathitrust.org/Record/001484160	https://hdl.handle.net/2027/mdp.39015064456810
mdp.39015064480208	The trade and navigation of Great-Britain considered ... By Joshua Gee 	Gee, Joshua.	1738-00-00	1	23620816			https://catalog.hathitrust.org/Record/001737569	https://hdl.handle.net/2027/mdp.39015064480208
uc1.b3493001	The tragedie of Gorboduc / where of three actes were wrytten by Thomas Nortone, and the two laste by Thomas Sackvyle. 	Norton, Thomas, 1532-1584.	1565-00-00	1	2567906			https://catalog.hathitrust.org/Record/006664711	https://hdl.handle.net/2027/uc1.b3493001
uc2.ark:/13960/t3pv6m64s	The tragedie of Gorboduc / where of three actes were wrytten by Thomas Nortone, and the two laste by Thomas Sackvyle. 	Norton, Thomas, 1532-1584.	1565-00-00	1	2567906			https://catalog.hathitrust.org/Record/006664711	https://hdl.handle.net/2027/uc2.ark:/13960/t3pv6m64s
inu.30000063816155	The tragedie of King Richard the Second : with new additions of the Parliament Sceane and the deposing of King Richard. As it hath been lately acted by the Kinges Maiesties servants, at the Globe / by William Shake-speare. George Steavens 	Shakespeare, William, 1564-1616.	1615-00-00	1	17159931			https://catalog.hathitrust.org/Record/006055388	https://hdl.handle.net/2027/inu.30000063816155
inu.32000000356677	The tragedie of King Richard the second. As it hath beene publikely acted by the Right Honourable the Lord Chamberlaine his seruants. By William Shake-speare. 	Shakespeare, William, 1564-1616.	1598-00-00	1	38721638	a32001019		https://catalog.hathitrust.org/Record/007585249	https://hdl.handle.net/2027/inu.32000000356677
inu.32000000995680	The tragedie of King Richard the third : conteining his treacherous plots against his brother Clarence: the pittifull murther of his innocent nephewes: his tyrannicall vsurpation: with the whole course of his detested life, and most deserued death.  As it hath bien lately acted by the Lord Chamberlaine his seruants / newly augmented, by William Shake-speare 	Shakespeare, William, 1564-1616.	1605-00-00	1	3473953			https://catalog.hathitrust.org/Record/006055387	https://hdl.handle.net/2027/inu.32000000995680
mdp.39015020214006	The Tragedies of L. Annaeus Seneca the philosopher; viz., Medea, Phaedra and Hippolytus, Troades, or the royal captives, and the Rape of Helen, out of the Greek of Coluthus; translated into English verse; with annotations. To which is prefixed the life and death of Seneca the philosopher; with a vindication of the said tragedies to him, as their proper author By Sir Edward Sherburne 	Seneca, Lucius Annaeus, ca. 4 B.C.-65 A.D.	1702-00-00	1	11635123			https://catalog.hathitrust.org/Record/002369833	https://hdl.handle.net/2027/mdp.39015020214006
nyp.33433081618765	The tragedies of Sophocles, from the Greek by Thomas Francklin v.1	Sophocles.	1758-00-00	1	5505897	02011531		https://catalog.hathitrust.org/Record/007708470	https://hdl.handle.net/2027/nyp.33433081618765
uc2.ark:/13960/t41r72q72	The tragedies of Sophocles, from the Greek; by Thomas Francklin. v.1-2	Sophocles.	1758-00-00	1	5505897	02011531		https://catalog.hathitrust.org/Record/007708470	https://hdl.handle.net/2027/uc2.ark:/13960/t41r72q72
nyp.33433082192984	The tragedies of Sophocles, from the Greek by Thomas Francklin v. 2	Sophocles.	1758-00-00	1	5505897	02011531		https://catalog.hathitrust.org/Record/007708470	https://hdl.handle.net/2027/nyp.33433082192984
uc1.b2849858	The tragical history of King Richard the Third. As it is now acted at the Theatre-Royal in Drury-Lane. Reviv'd with alterations by Mr. Cibber. 	Shakespeare, William, 1564-1616.	1718-00-00	1	217544900,22406005			https://catalog.hathitrust.org/Record/007361147	https://hdl.handle.net/2027/uc1.b2849858
inu.32000000121873	The tragoedy of Othello, the Moore of Venice. As it hath beene diuerse times acted at the Globe, and at the Black-Friers, by His Maiesties seruants. Written by William Shakespeare 	Shakespeare, William, 1564-1616.	1630-00-00	1	4870489			https://catalog.hathitrust.org/Record/006055378	https://hdl.handle.net/2027/inu.32000000121873
mdp.39015073763446	Transactions during the reign of Queen Anne; from the union, to the death of that princess By Charles Hamilton 	Hamilton, Charles, 1738-1800.	1790-00-00	1	9339645	03025991		https://catalog.hathitrust.org/Record/000312719	https://hdl.handle.net/2027/mdp.39015073763446
nyp.33433012502880	Transactions of the American Philosophical Society. v. 2 (1786)	American Philosophical Society.	1786-00-00	1	2382293	12030301		https://catalog.hathitrust.org/Record/000674487	https://hdl.handle.net/2027/nyp.33433012502880
nyp.33433012502872	Transactions of the American Philosophical Society. v. 1 1789 2nd edition	American Philosophical Society.	1789-00-00	1	2382293	12030301		https://catalog.hathitrust.org/Record/000674487	https://hdl.handle.net/2027/nyp.33433012502872
nyp.33433012502898	Transactions of the American Philosophical Society. n. s., v.  3 (1793)	American Philosophical Society.	1793-00-00	1	2382293	12030301		https://catalog.hathitrust.org/Record/000674487	https://hdl.handle.net/2027/nyp.33433012502898
nyp.33433012502906	Transactions of the American Philosophical Society n. s., v.  4 (1799)	American Philosophical Society.	1799-00-00	1	2382293	12030301		https://catalog.hathitrust.org/Record/000674487	https://hdl.handle.net/2027/nyp.33433012502906
mdp.39015005818102	Transactions of the Linnean Society v.3-4 1797-1798	Linnean Society of London.	1798-00-00	1	3553165	07013358		https://catalog.hathitrust.org/Record/000532057	https://hdl.handle.net/2027/mdp.39015005818102
mdp.39015001629388	Transactions of the Linnean Society. v.5-6 1800	Linnean Society of London.	1800-00-00	1	3553165	07013358		https://catalog.hathitrust.org/Record/000532057	https://hdl.handle.net/2027/mdp.39015001629388
mdp.39015074754717	The transactions of the Royal Irish Academy v.1 1787	Royal Irish Academy.	1787-00-00	1	1639036	2005243941		https://catalog.hathitrust.org/Record/000524012	https://hdl.handle.net/2027/mdp.39015074754717
mdp.39015074754709	The transactions of the Royal Irish Academy v.2 1788	Royal Irish Academy.	1788-00-00	1	1639036	2005243941		https://catalog.hathitrust.org/Record/000524012	https://hdl.handle.net/2027/mdp.39015074754709
mdp.39015074754691	The transactions of the Royal Irish Academy v.4 1790	Royal Irish Academy.	1790-00-00	1	1639036	2005243941		https://catalog.hathitrust.org/Record/000524012	https://hdl.handle.net/2027/mdp.39015074754691
mdp.39015074754683	The transactions of the Royal Irish Academy v.5 1791	Royal Irish Academy.	1791-00-00	1	1639036	2005243941		https://catalog.hathitrust.org/Record/000524012	https://hdl.handle.net/2027/mdp.39015074754683
mdp.39015047618866	The transactions of the Royal Irish Academy v.6 1797	Royal Irish Academy.	1797-00-00	1	1639036	2005243941		https://catalog.hathitrust.org/Record/000524012	https://hdl.handle.net/2027/mdp.39015047618866
mdp.39015074754675	The transactions of the Royal Irish Academy v.7 1800	Royal Irish Academy.	1800-00-00	1	1639036	2005243941		https://catalog.hathitrust.org/Record/000524012	https://hdl.handle.net/2027/mdp.39015074754675
mdp.39015035450363	Transactions of the Royal Society of Edinburgh v.1 1788	Royal Society of Edinburgh.	1788-00-00	1	1360929	06006384		https://catalog.hathitrust.org/Record/000505377	https://hdl.handle.net/2027/mdp.39015035450363
mdp.39015035450355	Transactions of the Royal Society of Edinburgh v.2 1790	Royal Society of Edinburgh.	1790-00-00	1	1360929	06006384		https://catalog.hathitrust.org/Record/000505377	https://hdl.handle.net/2027/mdp.39015035450355
mdp.39015035450348	Transactions of the Royal Society of Edinburgh v.3 1794	Royal Society of Edinburgh.	1794-00-00	1	1360929	06006384		https://catalog.hathitrust.org/Record/000505377	https://hdl.handle.net/2027/mdp.39015035450348
mdp.39015019761975	Transactions of the Royal Society of Edinburgh. v.4 1798	Royal Society of Edinburgh.	1798-00-00	1	1360929	06006384		https://catalog.hathitrust.org/Record/000505377	https://hdl.handle.net/2027/mdp.39015019761975
mdp.39015065812730	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce. v.1-2 1783-1784	Royal Society of Arts (Great Britain)	1784-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065812730
